Fecha de Venta,ClienteID,Cantidad,Precio Unitario,DescuentoID,Prioridad,Medio de Envío,Segmento,Provincia,ID
2010-11-25,16,20,209.37,13,Low,Regular Air,Home Office,Quebec,4062
2010-11-25,7,14,140.85,13,Low,Regular Air,Corporate,Quebec,4063
2010-11-25,10,12,73.98,12,Low,Regular Air,Corporate,Yukon,4064
2010-11-25,16,47,6.24,9,High,Regular Air,Small Business,Alberta,4065
2010-11-26,13,24,19.98,9,Low,Regular Air,Corporate,Ontario,4066
2010-11-26,20,34,500.98,15,Medium,Delivery Truck,Home Office,Yukon,4067
2010-11-27,32,24,55.99,11,Low,Regular Air,Small Business,Manitoba,4068
2010-11-27,34,35,115.99,13,Not Specified,Regular Air,Corporate,Ontario,4069
2010-11-27,29,35,35.99,8,Not Specified,Regular Air,Corporate,Ontario,4070
2010-11-27,2,47,65.99,9,Not Specified,Regular Air,Corporate,Ontario,4071
2010-11-27,30,9,6.48,9,High,Regular Air,Corporate,Quebec,4072
2010-11-27,27,24,65.99,5,Low,Regular Air,Corporate,New Brunswick,4073
2010-11-27,3,20,65.99,9,Low,Regular Air,Corporate,New Brunswick,4074
2010-11-29,9,14,33.98,9,Medium,Regular Air,Corporate,Newfoundland,4075
2010-11-29,22,48,8.6,9,Medium,Regular Air,Corporate,Nova Scotia,4076
2010-11-29,27,13,10.91,1,Medium,Regular Air,Small Business,Ontario,4077
2010-11-29,1,4,172.99,6,Low,Regular Air,Corporate,Ontario,4078
2010-11-29,10,19,6.08,2,High,Regular Air,Home Office,Manitoba,4079
2010-11-29,30,4,30.56,8,Not Specified,Regular Air,Small Business,Manitoba,4080
2010-11-29,18,16,33.94,2,Not Specified,Delivery Truck,Small Business,Manitoba,4081
2010-11-29,1,2,9.49,7,Not Specified,Regular Air,Small Business,Manitoba,4082
2010-11-29,3,11,37.93,10,Medium,Regular Air,Consumer,Yukon,4083
2010-11-29,30,37,10.89,3,Not Specified,Express Air,Consumer,Alberta,4084
2010-11-29,26,19,5.58,3,Not Specified,Regular Air,Consumer,Alberta,4085
2010-11-30,29,24,20.98,8,High,Regular Air,Home Office,Ontario,4086
2010-11-30,36,50,37.76,13,Critical,Regular Air,Small Business,Nova Scotia,4087
2010-11-30,18,37,10.4,15,Medium,Regular Air,Consumer,Ontario,4088
2010-11-30,2,31,2.28,11,Not Specified,Express Air,Corporate,Saskachewan,4089
2010-12-01,11,6,21.38,4,High,Express Air,Consumer,Nova Scotia,4090
2010-12-01,9,9,1.81,11,High,Regular Air,Consumer,Nova Scotia,4091
2010-12-01,23,33,370.98,13,Critical,Delivery Truck,Home Office,Ontario,4092
2010-12-01,25,42,5.84,4,High,Regular Air,Consumer,Ontario,4093
2010-12-01,20,34,55.99,12,Low,Regular Air,Home Office,New Brunswick,4094
2010-12-01,18,41,8.33,2,Medium,Regular Air,Consumer,Saskachewan,4095
2010-12-01,4,5,22.23,7,Critical,Regular Air,Small Business,Alberta,4096
2010-12-02,11,36,225.04,2,Low,Express Air,Consumer,Prince Edward Island,4097
2010-12-02,13,21,2.84,4,Low,Regular Air,Consumer,Prince Edward Island,4098
2010-12-02,33,36,31.76,6,Low,Delivery Truck,Consumer,Prince Edward Island,4099
2010-12-02,36,23,50.98,4,Not Specified,Regular Air,Home Office,Ontario,4100
2010-12-02,7,50,22.38,11,Medium,Regular Air,Home Office,Ontario,4101
2010-12-02,2,13,262.11,12,Medium,Delivery Truck,Home Office,Ontario,4102
2010-12-02,30,12,58.14,10,Medium,Delivery Truck,Small Business,British Columbia,4103
2010-12-03,39,24,104.85,12,Not Specified,Regular Air,Consumer,Prince Edward Island,4104
2010-12-03,16,32,99.23,14,Not Specified,Regular Air,Home Office,Ontario,4105
2010-12-03,37,15,5.98,15,Not Specified,Regular Air,Corporate,Quebec,4106
2010-12-03,22,1,35.41,1,Not Specified,Regular Air,Corporate,Ontario,4107
2010-12-03,28,30,80.98,9,Not Specified,Regular Air,Home Office,Manitoba,4108
2010-12-03,30,23,2.1,15,Not Specified,Regular Air,Home Office,Manitoba,4109
2010-12-04,12,18,5.68,8,Not Specified,Regular Air,Corporate,Prince Edward Island,4110
2010-12-04,8,5,6.75,5,High,Regular Air,Small Business,Ontario,4111
2010-12-04,34,3,2.08,7,High,Regular Air,Small Business,Ontario,4112
2010-12-04,1,22,1.76,15,Medium,Regular Air,Small Business,Quebec,4113
2010-12-04,22,32,12.58,5,High,Regular Air,Home Office,Quebec,4114
2010-12-04,37,31,14.34,15,High,Regular Air,Home Office,Quebec,4115
2010-12-04,27,3,499.99,4,Critical,Regular Air,Consumer,Ontario,4116
2010-12-04,4,41,6.48,13,Not Specified,Regular Air,Corporate,Ontario,4117
2010-12-04,37,3,29.34,8,Critical,Regular Air,Consumer,Alberta,4118
2010-12-04,4,42,4.76,8,Critical,Regular Air,Consumer,Alberta,4119
2010-12-05,39,9,20.99,7,Not Specified,Regular Air,Corporate,Northwest Territories,4120
2010-12-05,26,33,12.99,11,Low,Regular Air,Corporate,Newfoundland,4121
2010-12-05,17,48,218.75,5,Low,Delivery Truck,Corporate,Nova Scotia,4122
2010-12-05,15,13,896.99,9,Low,Regular Air,Corporate,Quebec,4123
2010-12-05,25,26,6.84,8,High,Regular Air,Consumer,Ontario,4124
2010-12-05,36,22,424.21,11,High,Delivery Truck,Consumer,Ontario,4125
2010-12-05,12,34,2.1,15,Not Specified,Regular Air,Home Office,Ontario,4126
2010-12-05,35,25,11.97,5,Not Specified,Regular Air,Corporate,New Brunswick,4127
2010-12-05,19,44,26.31,2,Not Specified,Regular Air,Corporate,New Brunswick,4128
2010-12-05,30,28,150.98,7,Not Specified,Delivery Truck,Corporate,Manitoba,4129
2010-12-05,8,21,95.99,11,Not Specified,Regular Air,Corporate,Manitoba,4130
2010-12-05,12,11,8.12,7,Not Specified,Regular Air,Corporate,Saskachewan,4131
2010-12-05,7,40,6.48,11,Not Specified,Regular Air,Corporate,Saskachewan,4132
2010-12-05,20,1,19.98,9,Medium,Regular Air,Consumer,Alberta,4133
2010-12-05,35,39,2.61,12,Not Specified,Regular Air,Consumer,Alberta,4134
2010-12-06,33,39,22.38,9,Critical,Regular Air,Corporate,Saskachewan,4135
2010-12-06,9,27,65.99,4,High,Express Air,Corporate,British Columbia,4136
2010-12-06,37,27,11.34,4,Low,Regular Air,Small Business,Alberta,4137
2010-12-07,35,16,6.48,6,Critical,Regular Air,Corporate,Northwest Territories,4138
2010-12-07,30,27,2.88,14,Critical,Regular Air,Corporate,Northwest Territories,4139
2010-12-07,24,1,387.99,9,Medium,Regular Air,Corporate,Ontario,4140
2010-12-07,21,17,6.6,15,Medium,Regular Air,Corporate,Ontario,4141
2010-12-07,23,38,55.98,11,Medium,Regular Air,Corporate,Ontario,4142
2010-12-07,31,3,100.98,3,Medium,Delivery Truck,Small Business,Ontario,4143
2010-12-07,20,12,89.99,14,Medium,Delivery Truck,Small Business,Ontario,4144
2010-12-07,20,7,5.84,13,High,Express Air,Small Business,Alberta,4145
2010-12-07,29,41,35.99,4,High,Regular Air,Small Business,Alberta,4146
2010-12-08,19,14,9.77,11,Critical,Regular Air,Corporate,British Columbia,4147
2010-12-08,5,37,500.97,10,High,Delivery Truck,Corporate,Ontario,4148
2010-12-09,18,30,500.98,7,Not Specified,Delivery Truck,Consumer,Nunavut,4149
2010-12-09,14,15,73.98,2,Not Specified,Regular Air,Corporate,Ontario,4150
2010-12-09,14,48,162.93,15,Medium,Express Air,Home Office,Quebec,4151
2010-12-09,13,47,8.12,4,High,Regular Air,Home Office,British Columbia,4152
2010-12-10,1,27,68.81,4,Low,Delivery Truck,Home Office,New Brunswick,4153
2010-12-10,12,24,550.98,15,Low,Delivery Truck,Home Office,New Brunswick,4154
2010-12-11,24,28,20.15,4,High,Regular Air,Consumer,Prince Edward Island,4155
2010-12-11,20,25,24.92,4,Critical,Regular Air,Home Office,Quebec,4156
2010-12-11,3,12,120.98,10,Critical,Delivery Truck,Home Office,Quebec,4157
2010-12-11,23,4,3.8,1,Medium,Regular Air,Corporate,Ontario,4158
2010-12-12,27,8,2.08,4,Medium,Regular Air,Corporate,British Columbia,4159
2010-12-12,28,5,33.94,9,Medium,Delivery Truck,Corporate,British Columbia,4160
2010-12-12,16,50,13.79,7,Medium,Regular Air,Corporate,British Columbia,4161
2010-12-12,36,32,22.98,15,Medium,Regular Air,Home Office,Manitoba,4162
2010-12-12,34,9,78.69,1,High,Regular Air,Small Business,Manitoba,4163
2010-12-12,21,33,21.98,15,High,Regular Air,Small Business,Manitoba,4164
2010-12-12,27,40,5.78,12,Not Specified,Regular Air,Small Business,Ontario,4165
2010-12-12,1,45,12.21,3,Not Specified,Express Air,Small Business,Ontario,4166
2010-12-12,37,48,208.16,8,Low,Delivery Truck,Corporate,Ontario,4167
2010-12-12,26,2,24.98,11,Low,Regular Air,Corporate,Ontario,4168
2010-12-12,37,9,3.36,8,Low,Regular Air,Corporate,Ontario,4169
2010-12-12,10,10,4.98,1,Low,Regular Air,Corporate,Ontario,4170
2010-12-12,6,41,150.98,11,Critical,Delivery Truck,Consumer,Manitoba,4171
2010-12-12,11,19,49.99,12,High,Express Air,Home Office,Saskachewan,4172
2010-12-12,39,33,1.88,9,Not Specified,Regular Air,Consumer,Saskachewan,4173
2010-12-12,33,23,8.14,1,Not Specified,Regular Air,Consumer,Saskachewan,4174
2010-12-12,18,15,8.67,12,High,Regular Air,Small Business,Yukon,4175
2010-12-12,5,8,81.94,11,Not Specified,Delivery Truck,Corporate,Alberta,4176
2010-12-13,14,13,3.69,5,High,Regular Air,Small Business,Manitoba,4177
2010-12-13,1,23,8.33,2,Not Specified,Regular Air,Corporate,Nova Scotia,4178
2010-12-13,24,26,349.45,12,Critical,Delivery Truck,Corporate,Quebec,4179
2010-12-13,35,30,30.73,11,Not Specified,Express Air,Corporate,Ontario,4180
2010-12-13,39,29,48.04,5,Medium,Regular Air,Small Business,British Columbia,4181
2010-12-14,29,12,140.85,6,Low,Regular Air,Small Business,Prince Edward Island,4182
2010-12-14,23,7,34.23,12,Medium,Regular Air,Corporate,British Columbia,4183
2010-12-14,9,28,65.99,15,Medium,Express Air,Corporate,British Columbia,4184
2010-12-14,18,11,20.95,2,Not Specified,Regular Air,Home Office,Manitoba,4185
2010-12-14,35,45,6.48,5,Not Specified,Regular Air,Home Office,Manitoba,4186
2010-12-14,36,33,2.52,4,Not Specified,Regular Air,Home Office,Manitoba,4187
2010-12-14,24,23,10.98,7,Not Specified,Regular Air,Home Office,Manitoba,4188
2010-12-14,39,10,14.03,12,Not Specified,Regular Air,Home Office,Manitoba,4189
2010-12-14,12,33,3.7,11,Critical,Regular Air,Corporate,Ontario,4190
2010-12-14,10,42,22.38,5,Critical,Express Air,Corporate,Ontario,4191
2010-12-14,24,45,19.98,14,Critical,Regular Air,Corporate,Ontario,4192
2010-12-14,15,3,20.99,5,Critical,Regular Air,Corporate,Ontario,4193
2010-12-14,34,10,90.98,8,Low,Delivery Truck,Consumer,Ontario,4194
2010-12-15,34,14,3.71,9,Not Specified,Regular Air,Consumer,British Columbia,4195
2010-12-15,4,35,155.99,2,High,Regular Air,Consumer,Alberta,4196
2010-12-15,11,10,40.97,14,High,Regular Air,Home Office,Alberta,4197
2010-12-16,14,12,42.8,12,High,Regular Air,Corporate,Ontario,4198
2010-12-16,2,8,125.99,1,Medium,Express Air,Home Office,British Columbia,4199
2010-12-17,17,48,1.86,15,Low,Regular Air,Home Office,Quebec,4200
2010-12-17,7,46,205.99,4,Low,Regular Air,Home Office,Quebec,4201
2010-12-17,15,40,122.99,7,Not Specified,Delivery Truck,Home Office,New Brunswick,4202
2010-12-17,28,15,17.78,15,Critical,Regular Air,Consumer,Saskachewan,4203
2010-12-17,28,2,65.99,11,Critical,Regular Air,Consumer,Saskachewan,4204
2010-12-17,19,17,65.99,2,Medium,Regular Air,Home Office,British Columbia,4205
2010-12-17,9,50,18.97,1,Not Specified,Regular Air,Corporate,Alberta,4206
2010-12-18,29,42,1.14,4,Not Specified,Regular Air,Consumer,Yukon,4207
2010-12-19,27,15,55.99,13,High,Regular Air,Corporate,Manitoba,4208
2010-12-19,34,26,5.68,4,Critical,Regular Air,Home Office,Ontario,4209
2010-12-19,6,6,55.99,4,Critical,Regular Air,Home Office,Ontario,4210
2010-12-19,1,38,41.32,3,Medium,Express Air,Consumer,Nova Scotia,4211
2010-12-19,26,22,65.99,11,Medium,Express Air,Consumer,Nova Scotia,4212
2010-12-19,34,13,14.34,12,Low,Regular Air,Small Business,Yukon,4213
2010-12-19,5,29,60.97,7,High,Regular Air,Corporate,Alberta,4214
2010-12-19,4,23,6.48,2,High,Regular Air,Corporate,Alberta,4215
2010-12-20,21,42,60.89,9,Not Specified,Delivery Truck,Consumer,Nova Scotia,4216
2010-12-20,15,4,3.69,3,Medium,Regular Air,Small Business,Quebec,4217
2010-12-20,11,43,167.27,3,High,Regular Air,Home Office,Quebec,4218
2010-12-20,16,33,400.98,10,High,Delivery Truck,Home Office,Quebec,4219
2010-12-20,37,33,205.99,6,High,Regular Air,Home Office,Quebec,4220
2010-12-20,17,7,4.42,4,Medium,Regular Air,Corporate,Saskachewan,4221
2010-12-20,28,27,100.98,5,High,Delivery Truck,Home Office,British Columbia,4222
2010-12-21,27,33,20.95,11,Critical,Regular Air,Small Business,British Columbia,4223
2010-12-21,38,48,306.14,1,Low,Delivery Truck,Small Business,Ontario,4224
2010-12-21,24,15,6.48,10,Medium,Regular Air,Corporate,Ontario,4225
2010-12-21,27,34,65.99,3,Low,Regular Air,Small Business,Saskachewan,4226
2010-12-21,3,1,24.95,5,Low,Regular Air,Corporate,New Brunswick,4227
2010-12-21,6,29,78.65,6,Low,Regular Air,Home Office,Yukon,4228
2010-12-21,33,49,3.75,7,Low,Express Air,Home Office,Yukon,4229
2010-12-21,28,38,2.18,8,Critical,Regular Air,Small Business,Alberta,4230
2010-12-22,15,12,65.99,15,Not Specified,Regular Air,Small Business,Northwest Territories,4231
2010-12-22,3,10,30.98,5,Not Specified,Express Air,Corporate,Prince Edward Island,4232
2010-12-22,29,21,152.48,5,Not Specified,Regular Air,Corporate,Ontario,4233
2010-12-22,16,5,4.28,6,Not Specified,Regular Air,Corporate,Ontario,4234
2010-12-22,32,14,3.69,11,Not Specified,Regular Air,Home Office,Saskachewan,4235
2010-12-22,30,37,20.34,10,Not Specified,Express Air,Home Office,Saskachewan,4236
2010-12-23,38,25,449.99,2,High,Delivery Truck,Corporate,Nunavut,4237
2010-12-24,12,2,136.98,11,High,Regular Air,Home Office,Northwest Territories,4238
2010-12-24,38,16,195.99,6,Not Specified,Regular Air,Corporate,British Columbia,4239
2010-12-24,6,43,29.17,14,Critical,Regular Air,Consumer,Manitoba,4240
2010-12-24,15,13,146.05,8,Critical,Delivery Truck,Consumer,Manitoba,4241
2010-12-24,21,4,125.99,15,Critical,Regular Air,Consumer,Manitoba,4242
2010-12-24,27,28,1.74,14,High,Regular Air,Home Office,Ontario,4243
2010-12-24,28,16,178.47,12,Not Specified,Regular Air,Home Office,Ontario,4244
2010-12-24,12,9,125.99,7,Not Specified,Regular Air,Home Office,Ontario,4245
2010-12-25,5,34,90.98,11,Critical,Regular Air,Home Office,British Columbia,4246
2010-12-25,30,45,218.75,15,Critical,Delivery Truck,Home Office,British Columbia,4247
2010-12-25,3,17,140.98,9,Critical,Delivery Truck,Home Office,British Columbia,4248
2010-12-25,38,16,449.99,11,Critical,Delivery Truck,Corporate,Nova Scotia,4249
2010-12-25,37,46,19.98,2,Critical,Regular Air,Corporate,Quebec,4250
2010-12-25,27,4,24.92,13,Medium,Regular Air,Small Business,New Brunswick,4251
2010-12-26,7,17,11.97,2,Low,Regular Air,Corporate,Quebec,4252
2010-12-26,4,7,195.99,8,Low,Regular Air,Corporate,Quebec,4253
2010-12-26,22,15,4.28,4,High,Regular Air,Small Business,New Brunswick,4254
2010-12-26,4,3,150.98,6,High,Delivery Truck,Small Business,New Brunswick,4255
2010-12-26,19,23,20.99,7,High,Regular Air,Small Business,New Brunswick,4256
2010-12-26,2,43,125.99,2,Low,Express Air,Corporate,Saskachewan,4257
2010-12-26,37,34,15.99,12,Medium,Express Air,Home Office,Saskachewan,4258
2010-12-26,8,1,4.98,15,Medium,Regular Air,Home Office,Saskachewan,4259
2010-12-26,37,24,115.99,7,High,Regular Air,Corporate,Saskachewan,4260
2010-12-26,33,25,29.89,12,Low,Regular Air,Home Office,New Brunswick,4261
2010-12-26,9,4,7.99,9,Low,Regular Air,Home Office,Yukon,4262
2010-12-26,9,47,125.99,14,Low,Regular Air,Home Office,Yukon,4263
2010-12-26,25,5,3.38,11,Medium,Express Air,Home Office,Alberta,4264
2010-12-26,26,42,11.66,9,Medium,Regular Air,Home Office,Alberta,4265
2010-12-27,9,34,3.78,10,Critical,Regular Air,Small Business,Ontario,4266
2010-12-27,20,34,36.55,7,Medium,Regular Air,Home Office,Yukon,4267
2010-12-28,32,14,155.06,3,High,Regular Air,Consumer,Northwest Territories,4268
2010-12-28,39,34,5.84,14,Medium,Regular Air,Corporate,British Columbia,4269
2010-12-28,24,43,12.64,14,Critical,Regular Air,Consumer,Nova Scotia,4270
2010-12-28,30,21,6.48,4,Critical,Regular Air,Home Office,Nova Scotia,4271
2010-12-28,1,7,20.98,10,Critical,Delivery Truck,Home Office,Nova Scotia,4272
2010-12-28,14,33,6.54,13,Critical,Regular Air,Home Office,Quebec,4273
2010-12-28,17,17,65.99,9,Low,Regular Air,Corporate,Quebec,4274
2010-12-28,31,24,24.92,13,Critical,Regular Air,Consumer,Saskachewan,4275
2010-12-29,29,40,11.09,4,Critical,Regular Air,Corporate,Nova Scotia,4276
2010-12-29,33,24,19.98,1,Medium,Regular Air,Corporate,Manitoba,4277
2010-12-29,24,14,70.89,15,Medium,Delivery Truck,Corporate,Manitoba,4278
2010-12-29,37,50,180.98,7,Medium,Delivery Truck,Corporate,Manitoba,4279
2010-12-29,24,41,8.32,11,Medium,Express Air,Corporate,Manitoba,4280
2010-12-29,22,3,4.2,3,Medium,Regular Air,Corporate,Manitoba,4281
2010-12-29,34,25,6.48,2,Medium,Regular Air,Corporate,Manitoba,4282
2010-12-29,25,14,13.48,14,High,Express Air,Small Business,Saskachewan,4283
2010-12-30,13,13,100.98,3,Medium,Regular Air,Small Business,Prince Edward Island,4284
2010-12-30,23,25,6.48,2,Medium,Express Air,Small Business,Prince Edward Island,4285
2010-12-30,33,45,5.58,13,Not Specified,Regular Air,Consumer,Ontario,4286
2010-12-30,21,5,10.94,13,Medium,Regular Air,Home Office,Quebec,4287
2010-12-30,3,21,2.21,15,Low,Regular Air,Home Office,Yukon,4288
2010-12-30,1,45,130.98,10,Not Specified,Delivery Truck,Consumer,Yukon,4289
2010-12-30,31,22,55.98,4,Not Specified,Regular Air,Consumer,Yukon,4290
2010-12-30,24,35,115.99,10,Not Specified,Regular Air,Consumer,Yukon,4291
2010-12-31,19,39,162.93,4,Medium,Regular Air,Small Business,Northwest Territories,4292
2010-12-31,33,2,20.28,11,Not Specified,Regular Air,Corporate,Yukon,4293
2010-12-31,22,25,65.99,1,Not Specified,Regular Air,Corporate,Yukon,4294
2010-12-31,25,26,11.34,11,Medium,Regular Air,Small Business,Alberta,4295
2011-01-01,31,10,5.98,12,Not Specified,Regular Air,Home Office,Nunavut,4296
2011-01-01,3,21,40.99,15,Not Specified,Regular Air,Home Office,Nunavut,4297
2011-01-01,11,11,5.18,4,Low,Express Air,Consumer,Manitoba,4298
2011-01-01,18,15,4.28,14,High,Regular Air,Home Office,Manitoba,4299
2011-01-01,10,18,63.98,14,Medium,Express Air,Consumer,Manitoba,4300
2011-01-02,2,16,355.98,1,Critical,Delivery Truck,Corporate,British Columbia,4301
2011-01-02,36,1,160.98,2,Critical,Delivery Truck,Corporate,British Columbia,4302
2011-01-02,22,24,280.98,9,Critical,Delivery Truck,Corporate,British Columbia,4303
2011-01-02,19,24,5.84,14,Low,Regular Air,Corporate,Quebec,4304
2011-01-02,25,50,23.99,1,High,Delivery Truck,Consumer,Manitoba,4305
2011-01-03,20,20,85.99,15,Medium,Regular Air,Home Office,Quebec,4306
2011-01-03,21,38,37.94,1,Medium,Regular Air,Corporate,Ontario,4307
2011-01-03,9,9,3.25,2,Low,Regular Air,Consumer,Alberta,4308
2011-01-03,26,25,60.98,5,Low,Regular Air,Consumer,Alberta,4309
2011-01-04,11,17,11.66,14,Medium,Regular Air,Consumer,Northwest Territories,4310
2011-01-04,10,8,10.48,9,Medium,Regular Air,Consumer,Northwest Territories,4311
2011-01-04,5,26,2.08,11,High,Regular Air,Consumer,Ontario,4312
2011-01-04,9,15,6.08,15,Medium,Regular Air,Consumer,Quebec,4313
2011-01-04,14,41,300.97,15,Not Specified,Regular Air,Home Office,Quebec,4314
2011-01-04,5,33,11.7,9,Critical,Regular Air,Corporate,Ontario,4315
2011-01-04,7,2,15.99,6,Critical,Regular Air,Corporate,Ontario,4316
2011-01-04,10,20,8.67,12,Low,Regular Air,Corporate,Saskachewan,4317
2011-01-04,3,37,280.98,3,Low,Delivery Truck,Corporate,Saskachewan,4318
2011-01-04,37,50,12.98,6,Low,Regular Air,Corporate,Saskachewan,4319
2011-01-04,26,35,20.99,11,Critical,Express Air,Home Office,British Columbia,4320
2011-01-05,9,5,81.94,4,Critical,Delivery Truck,Home Office,Alberta,4321
2011-01-05,2,14,37.94,5,Critical,Express Air,Home Office,Alberta,4322
2011-01-06,20,16,6.24,5,Low,Regular Air,Small Business,Ontario,4323
2011-01-06,29,5,7.28,9,Medium,Express Air,Consumer,Quebec,4324
2011-01-06,34,1,5.08,6,Medium,Regular Air,Consumer,Quebec,4325
2011-01-06,39,26,3.28,3,Medium,Regular Air,Consumer,Quebec,4326
2011-01-06,29,47,6.37,6,High,Regular Air,Consumer,Quebec,4327
2011-01-06,8,32,500.98,15,High,Delivery Truck,Consumer,Quebec,4328
2011-01-06,38,15,376.13,8,High,Delivery Truck,Corporate,Quebec,4329
2011-01-07,30,27,35.99,12,Critical,Regular Air,Home Office,Nova Scotia,4330
2011-01-07,30,39,122.99,13,Medium,Delivery Truck,Home Office,Manitoba,4331
2011-01-07,4,6,21.98,11,Medium,Regular Air,Home Office,Manitoba,4332
2011-01-08,16,36,50.98,10,Medium,Regular Air,Corporate,Prince Edward Island,4333
2011-01-08,21,27,29.18,9,Medium,Regular Air,Consumer,Ontario,4334
2011-01-08,22,29,66.99,3,Medium,Regular Air,Consumer,Ontario,4335
2011-01-08,17,12,115.99,15,Medium,Express Air,Consumer,Ontario,4336
2011-01-08,9,29,65.99,10,Low,Regular Air,Home Office,Saskachewan,4337
2011-01-08,10,34,4.89,11,Low,Regular Air,Consumer,Yukon,4338
2011-01-09,38,3,420.98,5,Medium,Regular Air,Corporate,British Columbia,4339
2011-01-09,31,30,11.97,7,Medium,Regular Air,Corporate,British Columbia,4340
2011-01-09,12,39,6.48,10,Critical,Regular Air,Corporate,Ontario,4341
2011-01-09,32,38,20.98,12,Critical,Delivery Truck,Corporate,Ontario,4342
2011-01-09,37,34,363.25,4,Medium,Express Air,Consumer,New Brunswick,4343
2011-01-09,18,8,46.94,2,High,Regular Air,Home Office,Saskachewan,4344
2011-01-09,2,50,16.74,4,Low,Regular Air,Small Business,Saskachewan,4345
2011-01-09,37,45,122.99,12,Low,Delivery Truck,Small Business,Saskachewan,4346
2011-01-09,17,40,5.28,2,Medium,Regular Air,Corporate,British Columbia,4347
2011-01-09,28,47,4.2,1,Medium,Regular Air,Corporate,British Columbia,4348
2011-01-10,16,39,5.84,11,Not Specified,Regular Air,Corporate,Northwest Territories,4349
2011-01-10,15,28,218.75,3,Not Specified,Delivery Truck,Corporate,Northwest Territories,4350
2011-01-10,28,13,3.75,5,Critical,Regular Air,Corporate,British Columbia,4351
2011-01-10,33,8,3499.99,13,Critical,Regular Air,Consumer,British Columbia,4352
2011-01-10,13,12,5.53,2,High,Regular Air,Home Office,Ontario,4353
2011-01-10,23,35,12.58,2,High,Regular Air,Home Office,Ontario,4354
2011-01-10,30,3,4.28,1,High,Regular Air,Home Office,Ontario,4355
2011-01-10,2,12,3.85,2,High,Regular Air,Home Office,Ontario,4356
2011-01-10,5,36,5.18,11,Low,Regular Air,Small Business,Ontario,4357
2011-01-10,3,3,10.94,13,Low,Regular Air,Small Business,Ontario,4358
2011-01-10,21,26,65.99,10,Low,Regular Air,Small Business,Ontario,4359
2011-01-10,9,17,107.53,12,Critical,Regular Air,Corporate,Quebec,4360
2011-01-10,10,22,2.88,12,High,Regular Air,Corporate,British Columbia,4361
2011-01-10,22,50,20.99,7,High,Regular Air,Corporate,British Columbia,4362
2011-01-11,2,6,2.78,14,Low,Regular Air,Corporate,Prince Edward Island,4363
2011-01-11,34,15,4.14,13,Low,Regular Air,Corporate,Prince Edward Island,4364
2011-01-11,1,19,6.48,7,Low,Regular Air,Corporate,Prince Edward Island,4365
2011-01-11,35,21,3.28,3,Low,Regular Air,Corporate,Prince Edward Island,4366
2011-01-11,16,24,78.69,8,High,Regular Air,Home Office,Ontario,4367
2011-01-11,38,46,165.98,4,Critical,Regular Air,Home Office,Ontario,4368
2011-01-11,25,41,39.48,7,Critical,Express Air,Home Office,Ontario,4369
2011-01-11,25,1,6.48,1,Critical,Regular Air,Home Office,Ontario,4370
2011-01-11,25,48,130.98,7,Critical,Delivery Truck,Small Business,Yukon,4371
2011-01-11,1,23,30.97,15,Critical,Regular Air,Small Business,Yukon,4372
2011-01-13,20,23,1.7,7,High,Regular Air,Home Office,British Columbia,4373
2011-01-13,19,28,105.29,12,High,Express Air,Corporate,Newfoundland,4374
2011-01-13,12,41,35.99,13,Low,Regular Air,Consumer,Saskachewan,4375
2011-01-14,18,35,150.89,3,High,Delivery Truck,Corporate,Nova Scotia,4376
2011-01-15,4,32,7.64,13,Critical,Regular Air,Home Office,Ontario,4377
2011-01-15,18,37,24.92,11,Critical,Regular Air,Corporate,Manitoba,4378
2011-01-15,13,39,7.1,8,Critical,Express Air,Corporate,Manitoba,4379
2011-01-15,36,12,550.98,10,Critical,Delivery Truck,Corporate,Manitoba,4380
2011-01-16,27,29,5.98,13,Medium,Regular Air,Small Business,Prince Edward Island,4381
2011-01-16,32,12,3.69,6,Critical,Regular Air,Small Business,Nova Scotia,4382
2011-01-17,16,34,6.3,10,Critical,Regular Air,Corporate,Northwest Territories,4383
2011-01-17,17,7,41.47,3,Medium,Regular Air,Corporate,Ontario,4384
2011-01-17,29,29,6.48,15,Medium,Regular Air,Corporate,Ontario,4385
2011-01-17,10,6,4.28,8,Medium,Regular Air,Consumer,British Columbia,4386
2011-01-18,12,41,5.28,6,High,Regular Air,Corporate,Ontario,4387
2011-01-18,35,27,65.99,6,High,Regular Air,Corporate,Ontario,4388
2011-01-18,21,18,300.98,7,Critical,Delivery Truck,Home Office,Ontario,4389
2011-01-19,37,15,114.98,7,High,Delivery Truck,Consumer,Nova Scotia,4390
2011-01-19,24,4,212.6,10,High,Delivery Truck,Consumer,Nova Scotia,4391
2011-01-19,35,9,2.88,14,High,Express Air,Consumer,Ontario,4392
2011-01-19,28,8,4.28,7,Not Specified,Regular Air,Home Office,Quebec,4393
2011-01-19,15,14,20.99,12,High,Regular Air,Consumer,Manitoba,4394
2011-01-19,8,46,4.28,9,Not Specified,Regular Air,Home Office,Yukon,4395
2011-01-20,31,7,17.67,5,Critical,Regular Air,Consumer,Nova Scotia,4396
2011-01-20,18,50,8.67,4,Critical,Regular Air,Consumer,Nova Scotia,4397
2011-01-20,33,5,99.99,5,Critical,Express Air,Consumer,Nova Scotia,4398
2011-01-21,5,35,11.66,12,Medium,Regular Air,Consumer,Quebec,4399
2011-01-21,9,4,258.98,1,Not Specified,Delivery Truck,Consumer,Manitoba,4400
